date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:30	330688/330688	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:11%20GMT	https://www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-pistolacalafateadoracerrada.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-pistolacalafateadoracerrada.pdf	(from https://www.bautech.com.mx/selladores-silicones-poliuretanos.html)
14:17:30	6060/6060	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:11%20GMT	https://www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-pistolacalafateadoracerrada.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-pistolacalafateadoracerrada.jpg	(from https://www.bautech.com.mx/selladores-silicones-poliuretanos.html)
14:17:31	413840/413840	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:11%20GMT	https://www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-espumapoliuretano.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-espumapoliuretano.pdf	(from https://www.bautech.com.mx/selladores-silicones-poliuretanos.html)
14:17:31	25216/25216	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:11%20GMT	https://www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-espumapoliuretano.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/sellaAcriSiliPoli/selladoresAcrilicosSiliconesPoli-espumapoliuretano.jpg	(from https://www.bautech.com.mx/selladores-silicones-poliuretanos.html)
14:17:31	334744/334744	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:50:41%20GMT	https://www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-pvcojillada.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-pvcojillada.pdf	(from https://www.bautech.com.mx/pvc-waterstops.html)
14:17:31	15453/15453	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:42%20GMT	https://www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-pvcojillada.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-pvcojillada.jpg	(from https://www.bautech.com.mx/pvc-waterstops.html)
14:17:32	333545/333545	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:50:41%20GMT	https://www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-consealcs231.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-consealcs231.pdf	(from https://www.bautech.com.mx/pvc-waterstops.html)
14:17:32	18989/18989	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:41%20GMT	https://www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-consealcs231.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-consealcs231.jpg	(from https://www.bautech.com.mx/pvc-waterstops.html)
14:17:33	17127/17127	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:43%20GMT	https://www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-primariows.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-primariows.jpg	(from https://www.bautech.com.mx/pvc-waterstops.html)
14:17:33	351590/351590	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:50:43%20GMT	https://www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-primariows.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/pvcwaterstops/pvcwaterstops-primariows.pdf	(from https://www.bautech.com.mx/pvc-waterstops.html)
14:17:33	46399/46399	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:20%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-barraroscada.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-barraroscada.jpg	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:34	325196/325196	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:21%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-barraroscada.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-barraroscada.pdf	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:34	11774/11774	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:20%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-conoParaCimbra.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-conoParaCimbra.jpg	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:34	349981/349981	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:20%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-conoParaCimbra.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-conoParaCimbra.pdf	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:34	12239/12239	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:20%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-cunna.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-cunna.jpg	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:34	321101/321101	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:21%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-cunna.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-cunna.pdf	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:35	437930/437930	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:19%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tirantescimbra.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tirantescimbra.pdf	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:35	6854/6854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:19%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tirantescimbra.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tirantescimbra.jpg	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:35	329987/329987	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:20%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuboParaBarraroscada.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuboParaBarraroscada.pdf	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:36	5862/5862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:19%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuboParaBarraroscada.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuboParaBarraroscada.jpg	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:36	315936/315936	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:20%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuercaMariposabase.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuercaMariposabase.pdf	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:37	18912/18912	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:19%20GMT	https://www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuercaMariposabase.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/accesorioscimbra/accesorioscimbra-tuercaMariposabase.jpg	(from https://www.bautech.com.mx/accesorios-cimbra.html)
14:17:37	24941/24941	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:02%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-foamtech.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-foamtech.jpg	(from https://www.bautech.com.mx/varios.html)
14:17:37	327815/327815	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:02%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-geotextil.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-geotextil.pdf	(from https://www.bautech.com.mx/varios.html)
14:17:37	10020/10020	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:02%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-geotextil.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-geotextil.jpg	(from https://www.bautech.com.mx/varios.html)
14:17:38	736007/736007	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:02%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-foamtech.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-foamtech.pdf	(from https://www.bautech.com.mx/varios.html)
14:17:38	319391/319391	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:01%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-celotex.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-celotex.pdf	(from https://www.bautech.com.mx/varios.html)
14:17:38	10561/10561	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:01%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-celotex.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-celotex.jpg	(from https://www.bautech.com.mx/varios.html)
14:17:38	91484/91484	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:01%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-pegayeso.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-pegayeso.jpg	(from https://www.bautech.com.mx/varios.html)
14:17:38	398408/398408	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:01%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-pegayeso.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-pegayeso.pdf	(from https://www.bautech.com.mx/varios.html)
14:17:39	331160/331160	---M--	200	added ('OK')	application/pdf	date:Mon,%2006%20Jun%202022%2022:51:02%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-sellabaubase.pdf	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-sellabaubase.pdf	(from https://www.bautech.com.mx/varios.html)
14:17:39	30757/30757	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:51:02%20GMT	https://www.bautech.com.mx/assets/images/productos/varios/varios-sellabaubase.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/productos/varios/varios-sellabaubase.jpg	(from https://www.bautech.com.mx/varios.html)
14:17:39	8078/8078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:12%20GMT	https://www.bautech.com.mx/assets/images/certifica-1.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/certifica-1.jpg	(from https://www.bautech.com.mx/certificaciones.html)
14:17:39	8552/8552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:12%20GMT	https://www.bautech.com.mx/assets/images/certifica-2.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/certifica-2.jpg	(from https://www.bautech.com.mx/certificaciones.html)
14:17:40	5677/5677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:12%20GMT	https://www.bautech.com.mx/assets/images/certifica-3.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/certifica-3.jpg	(from https://www.bautech.com.mx/certificaciones.html)
14:17:40	45151/45151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:11%20GMT	https://www.bautech.com.mx/assets/images/bg-us.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/bg-us.jpg	(from https://www.bautech.com.mx/nosotros.html)
14:17:40	16133/16133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:09%20GMT	https://www.bautech.com.mx/assets/images/avatar-1.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/avatar-1.jpg	(from https://www.bautech.com.mx/nosotros.html)
14:17:40	11771/11771	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:09%20GMT	https://www.bautech.com.mx/assets/images/avatar-2.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/avatar-2.jpg	(from https://www.bautech.com.mx/nosotros.html)
14:17:41	9748/9748	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202022%2022:50:09%20GMT	https://www.bautech.com.mx/assets/images/avatar-3.jpg	C:/Users/j_mig/Downloads/prueba/www.bautech.com.mx/assets/images/avatar-3.jpg	(from https://www.bautech.com.mx/nosotros.html)
